"","X","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"9082","AJ009632.2",0.0867583069828932,1.0772448667085,0.02,0.01,1
"9083","AL662890.1",0.0867669927889806,0.30938526459651,0.042,0.036,1
"9084","CGA",0.0868166693280823,0.611806846228433,0.024,0.027,1
"9085","CYP4V2",0.0869999260321755,0.210869132835061,0.173,0.151,1
"9086","AP002761.4",0.0871902745462607,-0.722667072163543,0.015,0.027,1
"9087","COX7A1",0.0872884672258902,-3.26890934385875,0.004,0.035,1
"9088","AC008906.1",0.0873609268397039,-0.430335102700293,0.014,0.018,1
"9089","EPHA2",0.0873890280549283,-0.742849167179782,0.049,0.076,1
"9090","MICB",0.0874636339700938,0.471088143718219,0.083,0.063,1
"9091","MORC2-AS1",0.0874919318615017,0.30624674494393,0.053,0.043,1
"9092","VANGL1",0.087574367345852,0.36093415730817,0.281,0.228,1
"9093","FUNDC1",0.0876926928831127,0.133961614063916,0.569,0.529,1
"9094","LRRC8A",0.0877332217390714,-0.217567100252245,0.116,0.132,1
"9095","AC084198.2",0.0879441975819248,-0.125000981516173,0.017,0.018,1
"9096","AL353748.3",0.0880133093477975,0.237468466958518,0.01,0.008,1
"9097","TMEM63B",0.0880368686481841,0.309592368684626,0.372,0.317,1
"9098","C2CD4A",0.0880946126102574,-2.55905397188814,0.006,0.035,1
"9099","ZNF569",0.0881048387619153,0.360443053474261,0.074,0.061,1
"9100","GALNT16",0.0881776091356873,-1.9711181548529,0.003,0.011,1
"9101","TMEM41A",0.0882413324017389,0.201244126108687,0.251,0.222,1
"9102","LINC02574",0.0885900374279856,-0.338849939353387,0.009,0.011,1
"9103","ARHGAP10",0.0890751151975024,-0.437883936800528,0.035,0.046,1
"9104","UGT8",0.0890770684344998,-1.78900374440267,0.005,0.015,1
"9105","WWOX",0.0890821067465687,0.270119654872046,0.161,0.133,1
"9106","SLC25A14",0.0891344046579158,-0.16404558822058,0.077,0.085,1
"9107","FAM131A",0.0892007081469619,0.181982223948054,0.099,0.09,1
"9108","BBS2",0.0893167721512435,0.226313142091357,0.226,0.197,1
"9109","PKIA",0.0893433031064661,-3.09510687212835,0.003,0.028,1
"9110","NDUFAF5",0.0896239025127291,-0.117826948628437,0.141,0.156,1
"9111","ZNF540",0.0897732520836692,-0.227210408135699,0.022,0.025,1
"9112","MAP3K3",0.0897854406536753,0.207623956025053,0.088,0.078,1
"9113","SLC29A1",0.0898038528486773,0.173786259568455,0.397,0.355,1
"9114","AC124016.1",0.0898152766147287,-0.177569032320327,0.022,0.027,1
"9115","MCUR1",0.0899160896332716,0.18394811303816,0.729,0.658,1
"9116","CNTN2",0.0899827470143522,0.749084818109623,0.015,0.008,1
"9117","FAR2",0.0899953189188809,0.400440707759063,0.039,0.032,1
"9118","HOXB6",0.0900782227195341,0.256149888024593,0.424,0.357,1
"9119","AC005089.1",0.0901007345913423,0.930955424457843,0.021,0.011,1
"9120","ADGRA3",0.0902841207246437,0.146753577707419,0.098,0.088,1
"9121","NIPA1",0.0905269520651365,0.347638725880407,0.15,0.121,1
"9122","AC159540.2",0.0905532647723365,0.129859492871922,0.01,0.009,1
"9123","RAVER2",0.0906708113095391,0.166751674609524,0.058,0.053,1
"9124","ZNF266",0.0907007161561181,0.19800289279826,0.118,0.101,1
"9125","PAFAH2",0.0908069463647587,0.204576585401143,0.119,0.106,1
"9126","ZNF395",0.0908434067123368,-0.209832881491281,0.121,0.135,1
"9127","SMIM5",0.090876642873337,-1.09196031681149,0.03,0.062,1
"9128","POFUT2",0.0909894028138913,0.194513906718381,0.118,0.107,1
"9129","SLC9A7",0.0909990658054135,-0.181440207509457,0.191,0.208,1
"9130","ZNF852",0.0910033857093164,-0.607403533527251,0.029,0.044,1
"9131","DNAJB2",0.0910277972471688,-0.384879497444473,0.1,0.128,1
"9132","ASAP1-IT2",0.0910698975525773,0.451787587759283,0.019,0.013,1
"9133","APOC1",0.0912785528332737,-0.77157667264449,0.031,0.052,1
"9134","PPT2",0.0914309688895083,0.410668600433691,0.044,0.033,1
"9135","ATP5F1A",0.0914722019981297,0.109149702985498,0.921,0.918,1
"9136","SUFU",0.0914727806243459,0.315650899773254,0.078,0.062,1
"9137","ARHGAP1",0.0914964990232568,0.154218902825505,0.278,0.262,1
"9138","ARMH1",0.0915035044080551,0.470057503183001,0.044,0.031,1
"9139","NKIRAS2",0.0915485790255484,0.225555145415017,0.219,0.191,1
"9140","CHADL",0.0916003244095248,-0.559286458399144,0.021,0.031,1
"9141","MUC15",0.0916885845141559,-3.3651960354961,0.003,0.021,1
"9142","PPP1R1C",0.0918110141544882,0.495851316540707,0.387,0.309,1
"9143","GCOM1",0.0920801693301818,-0.135968127853553,0.012,0.013,1
"9144","RN7SL832P",0.0921244843052162,0.531222055253688,0.023,0.016,1
"9145","TBC1D16",0.0922418663861127,0.308436609317414,0.39,0.327,1
"9146","ESF1",0.0924272598209383,0.269811094391177,0.67,0.571,1
"9147","SBK1",0.09247481352012,-0.149146711841242,0.075,0.082,1
"9148","MOB3C",0.0925827568234882,0.369210274512942,0.076,0.061,1
"9149","RASL10A",0.0927188951873611,-2.19527103405378,0.002,0.01,1
"9150","MMP14",0.0927466184085694,-0.882113148794155,0.015,0.024,1
"9151","ADCK2",0.0929462973854476,-0.250915181890377,0.125,0.153,1
"9152","CU638689.4",0.0932854115033015,0.173962775611934,0.025,0.025,1
"9153","SPRYD3",0.093352594146972,0.181212786574674,0.215,0.197,1
"9154","ERICH6-AS1",0.0934786383932596,0.222785709523852,0.062,0.051,1
"9155","BYSL",0.0934914437824683,-0.116321843493786,0.119,0.128,1
"9156","CCNF",0.0936048505378332,-0.260087025444092,0.088,0.105,1
"9157","ACAD8",0.0937427130865068,-0.287979450669011,0.108,0.131,1
"9158","PPP1R13L",0.0937933902039441,-0.135968127853554,0.2,0.213,1
"9159","CLK2",0.0938319923660018,0.23971530597501,0.138,0.116,1
"9160","AC010864.1",0.093866204843928,-0.551964547101824,0.007,0.011,1
"9161","PKP2",0.0939359282533273,-0.148225070738182,0.159,0.179,1
"9162","FOXRED2",0.0939811027251074,0.324519286203804,0.114,0.091,1
"9163","PAXIP1",0.0939877232571873,-0.36682829542334,0.07,0.085,1
"9164","MED27",0.0941300053652042,-0.380861354462231,0.09,0.12,1
"9165","OLFM4",0.0942635823378927,-3.03894016136755,0.002,0.03,1
"9166","DEPTOR",0.094292959839096,-0.254081926181112,0.03,0.034,1
"9167","NAGS",0.0944190285168633,-0.845372601979137,0.014,0.024,1
"9168","STAMBPL1",0.0944627269029617,0.14020143709338,0.044,0.043,1
"9169","BRDT",0.0945278872189717,0.663048343869026,0.022,0.014,1
"9170","AC010542.2",0.0945636728603603,0.616207483236737,0.028,0.018,1
"9171","AP000787.1",0.0946615603637917,0.285137718349833,0.015,0.012,1
"9172","LINC01011",0.0948813501628285,0.460635489677809,0.054,0.038,1
"9173","AC012640.4",0.095036765708396,0.992355969121986,0.011,0.006,1
"9174","WDR17",0.0951073005019621,0.209167358195135,0.025,0.021,1
"9175","SLC39A9",0.0952795850291654,0.313422496327195,0.392,0.335,1
"9176","CENPB",0.095408042825411,0.221984716733982,0.458,0.397,1
"9177","CASTOR2",0.0954134457139171,0.194203895881597,0.096,0.087,1
"9178","WSB2",0.0954178301791626,0.239991783483017,0.628,0.545,1
"9179","MIR100HG",0.0954993854775625,-1.34644594432977,0.008,0.017,1
"9180","AP003068.2",0.0956128878638933,0.641448807262858,0.021,0.013,1
"9181","SNAI1",0.0957720496830197,-0.607106101294285,0.009,0.014,1
"9182","STPG1",0.0958222599571773,0.170919888838172,0.098,0.088,1
"9183","ZNF443",0.0958985344017331,-0.622353874993221,0.019,0.03,1
"9184","APBB3",0.0960111366782764,-0.696714934939909,0.014,0.024,1
"9185","POU5F2",0.0961882409144315,0.245336710291857,0.043,0.036,1
"9186","XKR6",0.0962747253834058,-1.92325184358764,0.006,0.024,1
"9187","AGA",0.0963105688805695,0.180702959392442,0.516,0.454,1
"9188","TAS2R14",0.0963361041057673,0.281862586316971,0.03,0.023,1
"9189","AC017083.1",0.0963914160062274,0.772574761242077,0.023,0.014,1
"9190","OBI1",0.0964156560911996,0.19198349932634,0.256,0.233,1
"9191","GMEB2",0.0965586778693051,0.216787535732033,0.104,0.09,1
"9192","PANO1",0.0972064869763554,0.233364068625781,0.02,0.015,1
"9193","APOD",0.097207329023378,-0.906003769002176,0.035,0.049,1
"9194","SNX33",0.0972469181043438,0.176318803964581,0.084,0.073,1
"9195","AL606760.1",0.0972661627524926,0.139913157535844,0.022,0.02,1
"9196","LTV1",0.0972948454603677,0.187056656589386,0.362,0.318,1
"9197","ACTR1B",0.0973684032399797,-0.122102755462929,0.236,0.254,1
"9198","CES3",0.097427598053031,-0.216590921149511,0.022,0.026,1
"9199","RTL8B",0.097571395597958,0.203172039150814,0.184,0.161,1
"9200","NADSYN1",0.0976336433359865,0.30370333857089,0.241,0.204,1
"9201","AMPD2",0.0976357942654567,0.297744387859417,0.137,0.109,1
"9202","ZNF816",0.097756624738217,0.3740348714544,0.067,0.053,1
"9203","AL358075.2",0.098127341905839,0.556256854315313,0.021,0.013,1
"9204","ADGRL2",0.0982335716342002,-1.47231229788146,0.005,0.017,1
"9205","AC007255.1",0.0982679606960083,0.456759545721809,0.032,0.024,1
"9206","MNAT1",0.0982774827114033,0.214818087554556,0.644,0.581,1
"9207","ZNF630",0.0982836693289687,0.209167358195135,0.025,0.023,1
"9208","MORN3",0.0983415072269454,0.108349264186806,0.07,0.062,1
"9209","NAF1",0.0987708276043302,0.152820641315232,0.236,0.219,1
"9210","FAM49B",0.0987861063020471,0.320608381799832,0.741,0.635,1
"9211","ATOH8",0.0988036925683495,-0.467075649515311,0.009,0.012,1
"9212","COL1A1",0.0988153250282908,-0.381576326827184,0.073,0.068,1
"9213","SARS",0.0988711556158505,0.229676827273946,0.641,0.582,1
"9214","ARL17B",0.0990658853345367,0.508561457842516,0.108,0.078,1
"9215","PAQR6",0.0991473111201014,-0.375015096526544,0.03,0.038,1
"9216","LRP1",0.0991834250941023,0.305816642604629,0.192,0.152,1
"9217","IFT122",0.099356074008407,-0.456807314061484,0.082,0.101,1
"9218","SMAGP",0.0993905833145233,-0.387348457044577,0.079,0.105,1
"9219","LINC02363",0.0993991325373343,0.740817202126022,0.012,0.007,1
"9220","TLE6",0.0994877494632221,-0.230898534726453,0.07,0.081,1
"9221","KLF11",0.0995393069778914,-0.142760961791071,0.08,0.084,1
"9222","AC107072.2",0.0997285870417735,0.117886851205845,0.014,0.013,1
"9223","ABR",0.0997675406938889,-0.317499293464801,0.086,0.104,1
"9224","AC073389.1",0.0999163232369484,0.180801058535097,0.03,0.025,1
"9225","AL627171.1",0.0999529774551238,0.323077182467355,0.084,0.068,1
"9226","AC073257.1",0.0999793311386904,-0.397590549194027,0.009,0.011,1
"9227","IL17B",0.100178314697565,-1.28517800640692,0.004,0.012,1
"9228","AC010913.1",0.100357929470102,-0.431143108905053,0.025,0.032,1
"9229","ENTR1",0.10045890324381,-0.353013369509114,0.149,0.183,1
"9230","TSPAN7",0.100711961014682,0.523937373515119,0.222,0.16,1
"9231","AP001347.1",0.100763199653455,-0.551964547101824,0.014,0.021,1
"9232","SLC2A12",0.100965166980339,0.506929141951744,0.012,0.008,1
"9233","ARMC8",0.101035531646077,0.249131384484098,0.226,0.195,1
"9234","FAM229A",0.101069345511171,-0.353418867719744,0.029,0.038,1
"9235","AGAP1-IT1",0.10109749026834,-0.846581598145497,0.021,0.037,1
"9236","ARID3B",0.101152218825281,0.311634485595399,0.04,0.032,1
"9237","R3HCC1",0.10129292678161,-0.244115349785036,0.151,0.179,1
"9238","HOXC6",0.101814822696212,0.371924124858592,0.188,0.15,1
"9239","KCNK12",0.10182188327666,-0.59260653159917,0.008,0.012,1
"9240","AC010735.2",0.101902878004864,-2.31884571917232,0.007,0.039,1
"9241","NTN4",0.102003968061466,-0.783881311790086,0.176,0.251,1
"9242","SERPINH1",0.102177287882719,0.197922842247483,0.195,0.17,1
"9243","STK11",0.102354534460176,-0.17805323942032,0.188,0.206,1
"9244","HCAR1",0.102405991342406,-1.2555715443216,0.015,0.035,1
"9245","GTF3A",0.102411181876516,0.173738324560727,0.872,0.82,1
"9246","TAS2R4",0.102538465589617,0.577318469843142,0.016,0.01,1
"9247","ZNF529-AS1",0.102659978175522,0.204428960380202,0.154,0.131,1
"9248","FARSB",0.102668844984546,-0.121192327126973,0.215,0.238,1
"9249","RABEPK",0.103081558173691,-0.140569243564525,0.11,0.117,1
"9250","MAP3K2-DT",0.103111259627327,-0.262901086120089,0.028,0.033,1
"9251","AC027682.6",0.10316800510768,-0.177569032320326,0.028,0.032,1
"9252","CCDC121",0.103250916671746,0.263126023735385,0.055,0.046,1
"9253","ASCL2",0.103261251433021,-0.34868094871308,0.018,0.022,1
"9254","PHETA2",0.103743849363391,-0.322279633199019,0.035,0.044,1
"9255","MMACHC",0.103791197552572,0.498816496164425,0.085,0.063,1
"9256","C12orf49",0.103872536381979,0.2955966973508,0.574,0.476,1
"9257","PRR36",0.103952577114204,-0.103859346137317,0.13,0.141,1
"9258","GLIPR2",0.104031448608399,-2.18696773032258,0.005,0.021,1
"9259","AC007686.3",0.104230010328125,0.148475171039268,0.024,0.02,1
"9260","METTL4",0.104238472493521,0.112650202839698,0.15,0.138,1
"9261","PDCD4-AS1",0.104261630049184,-0.33341419205977,0.021,0.028,1
"9262","SUN2",0.104280887164331,-0.468102600590271,0.109,0.14,1
"9263","IL24",0.104316154823362,-1.82526728838944,0.011,0.012,1
"9264","AC008543.1",0.104352143434645,-0.887349797160302,0.007,0.014,1
"9265","NUP160",0.104512703795923,-0.154372182282389,0.118,0.128,1
"9266","KLK8",0.104556930329266,-2.35217355470251,0.008,0.032,1
"9267","ICOSLG",0.104654510145475,0.354926048506694,0.069,0.054,1
"9268","MS4A7",0.104842381360169,-2.30545966964857,0.024,0.104,1
"9269","S100A2",0.104843013641793,-1.75231547038546,0.087,0.127,1
"9270","NEDD9",0.104848558151319,-0.692602321575891,0.105,0.146,1
"9271","FCN2",0.104939788671069,-0.379612808264972,0.01,0.013,1
"9272","IRX2",0.10495045156718,-0.693482819034342,0.182,0.248,1
"9273","ALDH4A1",0.105041675197759,-0.27415900544677,0.1,0.121,1
"9274","MIER2",0.105373049013546,-0.347029322841923,0.069,0.086,1
"9275","CEP78",0.105427133975371,-0.912554262358291,0.067,0.119,1
"9276","AVIL",0.10571269754841,0.356512299398646,0.037,0.03,1
"9277","DMWD",0.105752448981365,0.212304386755382,0.265,0.233,1
"9278","EPHA1",0.10581768474208,-0.258187492528611,0.069,0.079,1
"9279","ECI2",0.105871405546619,0.18315696144549,0.808,0.738,1
"9280","ILDR1",0.105909856801163,0.341505532744373,0.093,0.076,1
"9281","GLMN",0.106038423062803,0.197366312230198,0.214,0.186,1
"9282","B4GALNT3",0.106257289232626,0.276005404799534,0.122,0.106,1
"9283","ZNF823",0.106275263976395,0.211190571045245,0.078,0.067,1
"9284","PTK2B",0.10638641978657,0.18939281618154,0.042,0.037,1
"9285","GRB10",0.106459638648433,-0.257927734688354,0.089,0.103,1
"9286","CRYAB",0.106617158148128,-1.32199227448918,0.066,0.109,1
"9287","MRPS27",0.106678499384555,0.210854474353943,0.284,0.256,1
"9288","WASHC5",0.106727889529015,-0.274210127682061,0.096,0.117,1
"9289","RASD1",0.106841469460625,-0.4877850447952,0.502,0.549,1
"9290","ALOX12-AS1",0.106844097437525,-0.13666108874012,0.092,0.096,1
"9291","ZNF514",0.10705261474119,0.111163399162016,0.075,0.069,1
"9292","CERS1",0.107288476625535,-0.538158747576793,0.008,0.012,1
"9293","SLC25A45",0.107410846301656,0.195684128831512,0.058,0.054,1
"9294","ANKRD46",0.107542867119041,0.343592957699107,0.175,0.141,1
"9295","WARS2",0.107550217517141,0.199997434683299,0.108,0.095,1
"9296","AC109322.1",0.10757579890922,-0.273538090851049,0.023,0.03,1
"9297","OPRL1",0.107605220179463,0.568705339538434,0.049,0.033,1
"9298","PDE5A",0.108053261440114,-0.239314265802473,0.045,0.052,1
"9299","FAM177A1",0.108126131605288,0.215947693660367,0.93,0.869,1
"9300","SLC24A3",0.108152907474303,-1.37021411026272,0.004,0.01,1
"9301","SHLD1",0.108276962150327,-0.336708307047004,0.037,0.045,1
"9302","NUDT18",0.108725928514548,-0.500976056133601,0.039,0.055,1
"9303","ZFYVE1",0.108880164113809,0.261542601937375,0.147,0.126,1
"9304","FAM53B",0.108894622708967,0.225383559420418,0.086,0.072,1
"9305","NFATC2",0.109185838870774,0.335429872880897,0.055,0.043,1
"9306","PRSS53",0.109228615766484,0.122416509686359,0.017,0.015,1
"9307","FECH",0.109345420907461,0.27506642457965,0.208,0.175,1
"9308","RNF139",0.109375295161416,0.320876741319778,0.257,0.217,1
"9309","DDX47",0.1094085269267,0.596427292790847,0.012,0.007,1
"9310","MEIS2",0.109433642411829,-1.41262786549293,0.014,0.036,1
"9311","L3HYPDH",0.109466733920684,0.343112717068567,0.078,0.065,1
"9312","AP005329.3",0.109523770448963,-0.422681530156858,0.06,0.078,1
"9313","BDKRB2",0.109689701361509,-1.07635678096203,0.012,0.025,1
"9314","FOXC1",0.1097037953411,-1.20303971983644,0.035,0.07,1
"9315","CEBPZOS",0.109794950648717,0.193415420083956,0.726,0.65,1
"9316","AL353708.3",0.10984927120377,-0.362738989700575,0.013,0.016,1
"9317","PDE6D",0.109864981883583,-0.328431204360807,0.072,0.092,1
"9318","PILRA",0.10994350729076,0.698624766065276,0.018,0.011,1
"9319","METTL7A",0.110178008843276,-0.800012068579262,0.064,0.114,1
"9320","PDE8B",0.110218581066813,-2.93364344943424,0.001,0.011,1
"9321","RTN4",0.110242669828894,0.100295541620375,0.964,0.969,1
"9322","AC002470.1",0.11025436177549,-1.2614006231238,0.008,0.019,1
"9323","THSD7A",0.110292875690977,0.688349782231886,0.018,0.013,1
"9324","HOGA1",0.110363126409891,0.79971089117959,0.017,0.009,1
"9325","COL27A1",0.110530799587047,0.278445611183446,0.09,0.072,1
"9326","HSPG2",0.110536049019537,-0.346060248553945,0.05,0.063,1
"9327","MFSD13A",0.110565563078419,-0.656736869018886,0.013,0.021,1
"9328","SNX24",0.110834399541318,0.148679533252357,0.329,0.32,1
"9329","CDAN1",0.111410641000863,-0.116991427066375,0.037,0.042,1
"9330","MAFK",0.111445898842678,-0.471818308819659,0.173,0.229,1
"9331","RBM15B",0.111603681987654,0.218764245635682,0.354,0.307,1
"9332","ABCC10",0.111749368725053,0.28881337649323,0.114,0.093,1
"9333","LLGL2",0.111790573751238,0.136215642134831,0.521,0.474,1
"9334","DOCK8-AS1",0.111886845207444,-0.175100776729576,0.018,0.021,1
"9335","AP000926.2",0.112054040314312,-1.28775195007075,0.004,0.01,1
"9336","HS6ST1",0.112100616511444,0.181878925586832,0.284,0.255,1
"9337","SLC22A23",0.112158692072612,0.187906778239793,0.136,0.125,1
"9338","TRIM7",0.112235053750912,-0.4849658084112,0.016,0.021,1
"9339","ZNF77",0.112271769380336,-0.474770041305312,0.021,0.028,1
"9340","UBE2E3",0.112286656466091,-2.02406957879113,0.036,0.13,1
"9341","PBX2",0.112379524570166,0.222968897263403,0.192,0.168,1
"9342","STAT5A",0.112481324898775,-0.106610481679035,0.099,0.105,1
"9343","TRAF3IP2",0.112519567786562,0.250803105460129,0.172,0.148,1
"9344","AP000254.2",0.112552665917554,-0.35556733429832,0.013,0.017,1
"9345","MYLPF",0.112644514679237,-0.414269290340657,0.013,0.018,1
"9346","CDC42-IT1",0.112710453324523,0.567470683886795,0.022,0.015,1
"9347","SALL2",0.112713505502444,0.163086270635941,0.067,0.058,1
"9348","TTC38",0.112846270308141,-0.255903084031409,0.068,0.079,1
"9349","AC009054.2",0.112944168278012,0.638719014507286,0.021,0.013,1
"9350","WNT9A",0.112944562371942,0.866825087038127,0.022,0.012,1
"9351","KLLN",0.113136424488885,0.751347869618192,0.019,0.012,1
"9352","LINC01089",0.113248924569798,0.274537885216592,0.237,0.189,1
"9353","ZFYVE26",0.11325467465795,0.199798048992463,0.064,0.059,1
"9354","CYB5R3",0.113459756362767,-0.157141357230453,0.34,0.363,1
"9355","SELENOF",0.113567176634122,0.211473258425573,0.853,0.773,1
"9356","RASA4B",0.113614719334081,0.969635892621902,0.019,0.009,1
"9357","AL117344.2",0.113743409019616,0.577318469843142,0.01,0.006,1
"9358","MESD",0.113751320681119,0.171299201135949,0.856,0.801,1
"9359","CC2D1B",0.113805670992078,0.408883086541317,0.177,0.138,1
"9360","C6orf47",0.113817051986663,-0.114080966916488,0.124,0.132,1
"9361","AC092142.1",0.113871762263382,0.29619090608122,0.117,0.099,1
"9362","TFEB",0.113927254509567,-0.407731188690886,0.029,0.038,1
"9363","AC005899.6",0.114072182097386,0.852178311073726,0.014,0.008,1
"9364","HDX",0.114143761921736,-0.128442174849151,0.067,0.073,1
"9365","AP4M1",0.114145478431176,-0.1998676994291,0.12,0.14,1
"9366","RAB1A",0.114150271471688,0.205333921246738,0.829,0.757,1
"9367","ADAP1",0.114253405278484,-0.231365512686981,0.046,0.055,1
"9368","PXDN",0.114256592341881,0.178710567357813,0.362,0.33,1
"9369","CXCL10",0.114266722871817,-1.14830443781513,0.012,0.016,1
"9370","RCL1",0.114433128556906,-0.639188667808039,0.058,0.079,1
"9371","MAN2A2",0.114577680989411,0.290697243691733,0.154,0.126,1
"9372","LINC01220",0.114638862055258,0.396746224201322,0.011,0.008,1
"9373","ARNTL2",0.114868033064358,-2.1851822164302,0.006,0.028,1
"9374","UBA3",0.11496213656606,0.125722730063711,0.338,0.326,1
"9375","ZNF212",0.115075441964956,-0.675800467125569,0.021,0.035,1
"9376","MESP2",0.115169354367427,-0.175243979374082,0.035,0.043,1
"9377","AL355488.1",0.115282130277277,0.484209065451661,0.025,0.018,1
"9378","OGFOD2",0.115328892075448,0.156645435894866,0.146,0.128,1
"9379","ZNF282",0.115338652976168,-0.401558238591103,0.052,0.066,1
"9380","ZNF341",0.115401977307701,-0.561844277828483,0.024,0.035,1
"9381","RAB39B",0.115517186440107,0.188276179097243,0.018,0.016,1
"9382","RPS6KA5",0.115607086260719,0.184182341826736,0.193,0.177,1
"9383","YY2",0.115640194543595,0.543765910132116,0.074,0.052,1
